CustomerID,total_orders,total_quantity,total_spend,avg_order_value,avg_unit_price,avg_items_in_cart,products_bought,coupon_orders,delivered_orders,cancelled_orders,returned_orders,shipped_orders,first_order_date,last_order_date,customer_lifetime_days,orders_per_active_day,coupon_rate,delivery_rate,cancel_rate,return_rate,avg_quantity_per_order,cart_to_quantity_ratio,spend_per_product,cluster,persona
C39638,1,4,2161.32,2161.32,540.33,6.0,1,0,0,0,0,1,2025-02-28,2025-02-28,0,1.0,0.0,0.0,0.0,0.0,4.0,1.499999999625,2161.32,0,One-Time / Occasional Shoppers
C39639,1,1,65.95,65.95,65.95,5.0,1,0,1,0,0,0,2025-01-15,2025-01-15,0,1.0,0.0,1.0,0.0,0.0,1.0,4.999999995,65.95,0,One-Time / Occasional Shoppers
C39648,1,1,465.33,465.33,465.33,2.0,1,1,1,0,0,0,2023-11-30,2023-11-30,0,1.0,1.0,1.0,0.0,0.0,1.0,1.9999999979999998,465.33,0,One-Time / Occasional Shoppers
C39664,1,5,946.25,946.25,189.25,10.0,1,1,0,1,0,0,2024-07-26,2024-07-26,0,1.0,1.0,0.0,1.0,0.0,5.0,1.9999999996,946.25,0,One-Time / Occasional Shoppers
C39671,1,1,217.56,217.56,217.56,3.0,1,0,1,0,0,0,2023-12-27,2023-12-27,0,1.0,0.0,1.0,0.0,0.0,1.0,2.9999999969999998,217.56,0,One-Time / Occasional Shoppers
C39791,1,2,597.06,597.06,298.53,5.0,1,1,0,1,0,0,2024-01-16,2024-01-16,0,1.0,1.0,0.0,1.0,0.0,2.0,2.49999999875,597.06,0,One-Time / Occasional Shoppers
C39906,1,1,75.01,75.01,75.01,3.0,1,0,0,0,1,0,2024-07-14,2024-07-14,0,1.0,0.0,0.0,0.0,1.0,1.0,2.9999999969999998,75.01,0,One-Time / Occasional Shoppers
C39911,1,4,2073.6,2073.6,518.4,7.0,1,1,1,0,0,0,2023-08-28,2023-08-28,0,1.0,1.0,1.0,0.0,0.0,4.0,1.7499999995625,2073.6,0,One-Time / Occasional Shoppers
C40136,1,3,1039.56,1039.56,346.52,3.0,1,1,0,0,0,0,2023-03-09,2023-03-09,0,1.0,1.0,0.0,0.0,0.0,3.0,0.9999999996666666,1039.56,0,One-Time / Occasional Shoppers
C40140,1,5,363.2,363.2,72.64,7.0,1,0,0,1,0,0,2024-02-21,2024-02-21,0,1.0,0.0,0.0,1.0,0.0,5.0,1.3999999997199999,363.2,0,One-Time / Occasional Shoppers
C40201,1,2,185.82,185.82,92.91,3.0,1,1,0,0,1,0,2024-09-25,2024-09-25,0,1.0,1.0,0.0,0.0,1.0,2.0,1.49999999925,185.82,0,One-Time / Occasional Shoppers
C40304,1,4,479.36,479.36,119.84,8.0,1,1,0,0,0,1,2025-06-01,2025-06-01,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,479.36,0,One-Time / Occasional Shoppers
C40427,1,1,613.98,613.98,613.98,4.0,1,1,1,0,0,0,2023-08-20,2023-08-20,0,1.0,1.0,1.0,0.0,0.0,1.0,3.9999999959999997,613.98,0,One-Time / Occasional Shoppers
C40466,1,1,541.64,541.64,541.64,5.0,1,1,0,0,0,1,2024-09-04,2024-09-04,0,1.0,1.0,0.0,0.0,0.0,1.0,4.999999995,541.64,0,One-Time / Occasional Shoppers
C40538,1,2,423.64,423.64,211.82,4.0,1,1,0,1,0,0,2024-11-25,2024-11-25,0,1.0,1.0,0.0,1.0,0.0,2.0,1.999999999,423.64,0,One-Time / Occasional Shoppers
C40648,1,2,603.76,603.76,301.88,5.0,1,1,0,0,1,0,2023-03-09,2023-03-09,0,1.0,1.0,0.0,0.0,1.0,2.0,2.49999999875,603.76,0,One-Time / Occasional Shoppers
C40771,1,4,697.96,697.96,174.49,5.0,1,1,1,0,0,0,2024-12-14,2024-12-14,0,1.0,1.0,1.0,0.0,0.0,4.0,1.2499999996875,697.96,0,One-Time / Occasional Shoppers
C40798,1,3,1081.98,1081.98,360.66,5.0,1,1,0,0,1,0,2023-02-02,2023-02-02,0,1.0,1.0,0.0,0.0,1.0,3.0,1.6666666661111111,1081.98,0,One-Time / Occasional Shoppers
C40863,1,3,489.39,489.39,163.13,5.0,1,1,0,0,0,1,2024-11-24,2024-11-24,0,1.0,1.0,0.0,0.0,0.0,3.0,1.6666666661111111,489.39,0,One-Time / Occasional Shoppers
C40882,1,4,868.52,868.52,217.13,8.0,1,1,1,0,0,0,2025-01-24,2025-01-24,0,1.0,1.0,1.0,0.0,0.0,4.0,1.9999999995,868.52,0,One-Time / Occasional Shoppers
C40949,1,2,1105.26,1105.26,552.63,7.0,1,1,1,0,0,0,2024-08-31,2024-08-31,0,1.0,1.0,1.0,0.0,0.0,2.0,3.49999999825,1105.26,0,One-Time / Occasional Shoppers
C40967,1,5,287.25,287.25,57.45,10.0,1,0,0,1,0,0,2025-03-16,2025-03-16,0,1.0,0.0,0.0,1.0,0.0,5.0,1.9999999996,287.25,0,One-Time / Occasional Shoppers
C41132,1,1,381.61,381.61,381.61,5.0,1,0,0,0,0,0,2023-04-03,2023-04-03,0,1.0,0.0,0.0,0.0,0.0,1.0,4.999999995,381.61,0,One-Time / Occasional Shoppers
C41137,1,3,1347.39,1347.39,449.13,5.0,1,1,0,0,1,0,2025-01-27,2025-01-27,0,1.0,1.0,0.0,0.0,1.0,3.0,1.6666666661111111,1347.39,0,One-Time / Occasional Shoppers
C41284,1,4,737.92,737.92,184.48,4.0,1,1,0,1,0,0,2024-03-31,2024-03-31,0,1.0,1.0,0.0,1.0,0.0,4.0,0.99999999975,737.92,0,One-Time / Occasional Shoppers
C41320,1,3,1709.52,1709.52,569.84,8.0,1,1,0,1,0,0,2024-08-04,2024-08-04,0,1.0,1.0,0.0,1.0,0.0,3.0,2.6666666657777776,1709.52,0,One-Time / Occasional Shoppers
C41331,1,5,1203.05,1203.05,240.61,10.0,1,1,0,0,0,1,2023-05-25,2023-05-25,0,1.0,1.0,0.0,0.0,0.0,5.0,1.9999999996,1203.05,0,One-Time / Occasional Shoppers
C41460,1,5,747.75,747.75,149.55,9.0,1,1,0,0,0,1,2023-05-12,2023-05-12,0,1.0,1.0,0.0,0.0,0.0,5.0,1.79999999964,747.75,0,One-Time / Occasional Shoppers
C41478,1,4,2138.28,2138.28,534.57,6.0,1,1,1,0,0,0,2023-08-13,2023-08-13,0,1.0,1.0,1.0,0.0,0.0,4.0,1.499999999625,2138.28,0,One-Time / Occasional Shoppers
C41508,1,4,429.96,429.96,107.49,5.0,1,0,1,0,0,0,2024-06-25,2024-06-25,0,1.0,0.0,1.0,0.0,0.0,4.0,1.2499999996875,429.96,0,One-Time / Occasional Shoppers
C41598,1,3,1472.76,1472.76,490.92,5.0,1,1,0,0,0,0,2023-12-11,2023-12-11,0,1.0,1.0,0.0,0.0,0.0,3.0,1.6666666661111111,1472.76,0,One-Time / Occasional Shoppers
C41709,1,2,712.7,712.7,356.35,6.0,1,1,0,0,1,0,2023-06-16,2023-06-16,0,1.0,1.0,0.0,0.0,1.0,2.0,2.9999999985,712.7,0,One-Time / Occasional Shoppers
C41903,1,3,160.8,160.8,53.6,4.0,1,1,0,0,0,0,2023-10-09,2023-10-09,0,1.0,1.0,0.0,0.0,0.0,3.0,1.3333333328888888,160.8,0,One-Time / Occasional Shoppers
C41974,1,3,2099.79,2099.79,699.93,7.0,1,1,0,0,1,0,2024-11-30,2024-11-30,0,1.0,1.0,0.0,0.0,1.0,3.0,2.3333333325555556,2099.79,0,One-Time / Occasional Shoppers
C42108,1,2,641.36,641.36,320.68,5.0,1,1,0,0,0,1,2024-06-19,2024-06-19,0,1.0,1.0,0.0,0.0,0.0,2.0,2.49999999875,641.36,0,One-Time / Occasional Shoppers
C42235,1,4,1193.44,1193.44,298.36,8.0,1,1,0,0,0,0,2023-10-31,2023-10-31,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,1193.44,0,One-Time / Occasional Shoppers
C42270,1,2,482.98,482.98,241.49,7.0,1,1,0,0,1,0,2024-04-24,2024-04-24,0,1.0,1.0,0.0,0.0,1.0,2.0,3.49999999825,482.98,0,One-Time / Occasional Shoppers
C42306,1,3,612.8100000000001,612.8100000000001,204.27,4.0,1,0,0,0,1,0,2024-04-23,2024-04-23,0,1.0,0.0,0.0,0.0,1.0,3.0,1.3333333328888888,612.8100000000001,0,One-Time / Occasional Shoppers
C42365,1,1,214.08,214.08,214.08,2.0,1,1,0,0,1,0,2024-11-23,2024-11-23,0,1.0,1.0,0.0,0.0,1.0,1.0,1.9999999979999998,214.08,0,One-Time / Occasional Shoppers
C42372,1,4,1093.0,1093.0,273.25,5.0,1,1,0,1,0,0,2025-04-09,2025-04-09,0,1.0,1.0,0.0,1.0,0.0,4.0,1.2499999996875,1093.0,0,One-Time / Occasional Shoppers
C42451,1,5,665.05,665.05,133.01,10.0,1,0,0,0,1,0,2025-04-11,2025-04-11,0,1.0,0.0,0.0,0.0,1.0,5.0,1.9999999996,665.05,0,One-Time / Occasional Shoppers
C42577,1,1,399.98,399.98,399.98,3.0,1,1,1,0,0,0,2024-07-24,2024-07-24,0,1.0,1.0,1.0,0.0,0.0,1.0,2.9999999969999998,399.98,0,One-Time / Occasional Shoppers
C42949,1,1,660.66,660.66,660.66,3.0,1,1,1,0,0,0,2023-11-29,2023-11-29,0,1.0,1.0,1.0,0.0,0.0,1.0,2.9999999969999998,660.66,0,One-Time / Occasional Shoppers
C43124,1,4,2773.44,2773.44,693.36,8.0,1,0,0,0,0,1,2023-05-04,2023-05-04,0,1.0,0.0,0.0,0.0,0.0,4.0,1.9999999995,2773.44,0,One-Time / Occasional Shoppers
C43212,1,4,2200.56,2200.56,550.14,4.0,1,1,0,0,0,0,2024-06-26,2024-06-26,0,1.0,1.0,0.0,0.0,0.0,4.0,0.99999999975,2200.56,0,One-Time / Occasional Shoppers
C43249,1,3,1391.43,1391.43,463.81,8.0,1,1,0,0,1,0,2025-03-08,2025-03-08,0,1.0,1.0,0.0,0.0,1.0,3.0,2.6666666657777776,1391.43,0,One-Time / Occasional Shoppers
C43330,1,3,580.47,580.47,193.49,6.0,1,1,0,0,1,0,2023-12-27,2023-12-27,0,1.0,1.0,0.0,0.0,1.0,3.0,1.9999999993333333,580.47,0,One-Time / Occasional Shoppers
C43335,1,2,548.24,548.24,274.12,6.0,1,1,1,0,0,0,2025-06-28,2025-06-28,0,1.0,1.0,1.0,0.0,0.0,2.0,2.9999999985,548.24,0,One-Time / Occasional Shoppers
C43338,1,3,1435.95,1435.95,478.65,4.0,1,0,0,0,0,1,2023-05-11,2023-05-11,0,1.0,0.0,0.0,0.0,0.0,3.0,1.3333333328888888,1435.95,0,One-Time / Occasional Shoppers
C43443,1,5,3129.85,3129.85,625.97,9.0,1,1,0,0,1,0,2023-12-29,2023-12-29,0,1.0,1.0,0.0,0.0,1.0,5.0,1.79999999964,3129.85,0,One-Time / Occasional Shoppers
C43524,1,5,2621.3,2621.3,524.26,5.0,1,1,1,0,0,0,2024-01-10,2024-01-10,0,1.0,1.0,1.0,0.0,0.0,5.0,0.9999999998,2621.3,0,One-Time / Occasional Shoppers
C43538,1,3,1290.18,1290.18,430.06,8.0,1,1,0,1,0,0,2025-05-13,2025-05-13,0,1.0,1.0,0.0,1.0,0.0,3.0,2.6666666657777776,1290.18,0,One-Time / Occasional Shoppers
C43545,1,5,1876.25,1876.25,375.25,9.0,1,1,0,0,0,0,2024-12-22,2024-12-22,0,1.0,1.0,0.0,0.0,0.0,5.0,1.79999999964,1876.25,0,One-Time / Occasional Shoppers
C43546,1,3,485.91,485.91,161.97,4.0,1,1,0,0,0,0,2025-06-08,2025-06-08,0,1.0,1.0,0.0,0.0,0.0,3.0,1.3333333328888888,485.91,0,One-Time / Occasional Shoppers
C43595,1,5,2807.4,2807.4,561.48,9.0,1,1,1,0,0,0,2025-05-13,2025-05-13,0,1.0,1.0,1.0,0.0,0.0,5.0,1.79999999964,2807.4,0,One-Time / Occasional Shoppers
C43721,1,1,131.61,131.61,131.61,2.0,1,1,0,0,0,1,2023-02-06,2023-02-06,0,1.0,1.0,0.0,0.0,0.0,1.0,1.9999999979999998,131.61,0,One-Time / Occasional Shoppers
C43842,1,2,1303.14,1303.14,651.57,7.0,1,1,0,0,0,1,2024-10-19,2024-10-19,0,1.0,1.0,0.0,0.0,0.0,2.0,3.49999999825,1303.14,0,One-Time / Occasional Shoppers
C43867,1,1,524.06,524.06,524.06,3.0,1,1,0,0,0,0,2024-07-25,2024-07-25,0,1.0,1.0,0.0,0.0,0.0,1.0,2.9999999969999998,524.06,0,One-Time / Occasional Shoppers
C43911,1,4,1674.84,1674.84,418.71,8.0,1,1,0,0,0,0,2023-06-11,2023-06-11,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,1674.84,0,One-Time / Occasional Shoppers
C43919,1,3,1804.8,1804.8,601.6,7.0,1,1,0,1,0,0,2024-10-17,2024-10-17,0,1.0,1.0,0.0,1.0,0.0,3.0,2.3333333325555556,1804.8,0,One-Time / Occasional Shoppers
C43965,1,2,359.92,359.92,179.96,5.0,1,0,0,0,0,1,2025-01-11,2025-01-11,0,1.0,0.0,0.0,0.0,0.0,2.0,2.49999999875,359.92,0,One-Time / Occasional Shoppers
C44148,1,4,1505.72,1505.72,376.43,5.0,1,1,0,0,0,0,2025-02-10,2025-02-10,0,1.0,1.0,0.0,0.0,0.0,4.0,1.2499999996875,1505.72,0,One-Time / Occasional Shoppers
C44176,1,1,77.64,77.64,77.64,1.0,1,1,0,0,0,1,2025-02-28,2025-02-28,0,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999989999999,77.64,0,One-Time / Occasional Shoppers
C44267,1,2,853.4,853.4,426.7,5.0,1,1,0,0,0,0,2025-03-22,2025-03-22,0,1.0,1.0,0.0,0.0,0.0,2.0,2.49999999875,853.4,0,One-Time / Occasional Shoppers
C44277,1,1,458.63,458.63,458.63,4.0,1,1,0,0,1,0,2024-04-28,2024-04-28,0,1.0,1.0,0.0,0.0,1.0,1.0,3.9999999959999997,458.63,0,One-Time / Occasional Shoppers
C44366,1,2,776.44,776.44,388.22,2.0,1,1,1,0,0,0,2023-01-04,2023-01-04,0,1.0,1.0,1.0,0.0,0.0,2.0,0.9999999995,776.44,0,One-Time / Occasional Shoppers
C44492,1,5,277.05,277.05,55.41,5.0,1,0,0,1,0,0,2023-10-24,2023-10-24,0,1.0,0.0,0.0,1.0,0.0,5.0,0.9999999998,277.05,0,One-Time / Occasional Shoppers
C44619,1,3,475.11,475.11,158.37,6.0,1,0,0,0,0,1,2025-03-05,2025-03-05,0,1.0,0.0,0.0,0.0,0.0,3.0,1.9999999993333333,475.11,0,One-Time / Occasional Shoppers
C44674,1,1,627.34,627.34,627.34,1.0,1,0,1,0,0,0,2024-11-11,2024-11-11,0,1.0,0.0,1.0,0.0,0.0,1.0,0.9999999989999999,627.34,0,One-Time / Occasional Shoppers
C44733,1,1,87.06,87.06,87.06,4.0,1,1,0,0,0,1,2025-03-01,2025-03-01,0,1.0,1.0,0.0,0.0,0.0,1.0,3.9999999959999997,87.06,0,One-Time / Occasional Shoppers
C44778,1,1,153.0,153.0,153.0,4.0,1,0,0,0,1,0,2023-10-25,2023-10-25,0,1.0,0.0,0.0,0.0,1.0,1.0,3.9999999959999997,153.0,0,One-Time / Occasional Shoppers
C45104,1,1,687.89,687.89,687.89,1.0,1,1,0,0,1,0,2025-06-16,2025-06-16,0,1.0,1.0,0.0,0.0,1.0,1.0,0.9999999989999999,687.89,0,One-Time / Occasional Shoppers
C45175,1,1,70.82,70.82,70.82,1.0,1,1,0,0,0,0,2023-01-08,2023-01-08,0,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999989999999,70.82,0,One-Time / Occasional Shoppers
C45187,1,5,420.65,420.65,84.13,9.0,1,1,1,0,0,0,2023-06-28,2023-06-28,0,1.0,1.0,1.0,0.0,0.0,5.0,1.79999999964,420.65,0,One-Time / Occasional Shoppers
C45482,1,2,198.2,198.2,99.1,6.0,1,0,1,0,0,0,2023-03-09,2023-03-09,0,1.0,0.0,1.0,0.0,0.0,2.0,2.9999999985,198.2,0,One-Time / Occasional Shoppers
C45599,1,5,2379.75,2379.75,475.95,8.0,1,1,0,0,1,0,2023-02-16,2023-02-16,0,1.0,1.0,0.0,0.0,1.0,5.0,1.59999999968,2379.75,0,One-Time / Occasional Shoppers
C45671,1,2,1314.96,1314.96,657.48,5.0,1,1,0,0,0,1,2024-03-01,2024-03-01,0,1.0,1.0,0.0,0.0,0.0,2.0,2.49999999875,1314.96,0,One-Time / Occasional Shoppers
C45862,1,1,176.1,176.1,176.1,1.0,1,1,0,0,0,0,2023-07-29,2023-07-29,0,1.0,1.0,0.0,0.0,0.0,1.0,0.9999999989999999,176.1,0,One-Time / Occasional Shoppers
C45899,1,2,1285.96,1285.96,642.98,7.0,1,1,0,0,1,0,2023-12-23,2023-12-23,0,1.0,1.0,0.0,0.0,1.0,2.0,3.49999999825,1285.96,0,One-Time / Occasional Shoppers
C46015,1,5,1812.3,1812.3,362.46,6.0,1,1,1,0,0,0,2024-11-18,2024-11-18,0,1.0,1.0,1.0,0.0,0.0,5.0,1.19999999976,1812.3,0,One-Time / Occasional Shoppers
C46210,1,3,1286.64,1286.64,428.88,3.0,1,1,0,0,0,1,2024-09-24,2024-09-24,0,1.0,1.0,0.0,0.0,0.0,3.0,0.9999999996666666,1286.64,0,One-Time / Occasional Shoppers
C46316,1,2,930.36,930.36,465.18,2.0,1,1,0,1,0,0,2025-05-06,2025-05-06,0,1.0,1.0,0.0,1.0,0.0,2.0,0.9999999995,930.36,0,One-Time / Occasional Shoppers
C46504,1,2,745.84,745.84,372.92,7.0,1,1,1,0,0,0,2023-02-21,2023-02-21,0,1.0,1.0,1.0,0.0,0.0,2.0,3.49999999825,745.84,0,One-Time / Occasional Shoppers
C46509,1,2,1174.98,1174.98,587.49,6.0,1,1,0,0,1,0,2024-02-27,2024-02-27,0,1.0,1.0,0.0,0.0,1.0,2.0,2.9999999985,1174.98,0,One-Time / Occasional Shoppers
C46557,1,2,237.18,237.18,118.59,2.0,1,0,1,0,0,0,2024-03-18,2024-03-18,0,1.0,0.0,1.0,0.0,0.0,2.0,0.9999999995,237.18,0,One-Time / Occasional Shoppers
C46651,2,5,1360.8899999999999,680.4449999999999,239.025,5.0,2,2,0,0,0,1,2023-08-01,2024-03-20,232,0.008583690987124463,1.0,0.0,0.0,0.0,2.5,1.9999999992,680.4449999999999,1,Repeat / Higher-Value Shoppers
C46873,1,4,1965.16,1965.16,491.29,6.0,1,0,0,0,0,0,2024-09-06,2024-09-06,0,1.0,0.0,0.0,0.0,0.0,4.0,1.499999999625,1965.16,0,One-Time / Occasional Shoppers
C46877,1,1,210.7,210.7,210.7,2.0,1,1,0,0,0,1,2025-02-02,2025-02-02,0,1.0,1.0,0.0,0.0,0.0,1.0,1.9999999979999998,210.7,0,One-Time / Occasional Shoppers
C46886,1,3,1849.17,1849.17,616.39,6.0,1,1,0,0,0,1,2025-06-08,2025-06-08,0,1.0,1.0,0.0,0.0,0.0,3.0,1.9999999993333333,1849.17,0,One-Time / Occasional Shoppers
C46920,1,2,1362.12,1362.12,681.06,3.0,1,1,0,0,0,1,2024-01-21,2024-01-21,0,1.0,1.0,0.0,0.0,0.0,2.0,1.49999999925,1362.12,0,One-Time / Occasional Shoppers
C46967,1,2,1026.84,1026.84,513.42,5.0,1,1,0,0,0,0,2023-12-23,2023-12-23,0,1.0,1.0,0.0,0.0,0.0,2.0,2.49999999875,1026.84,0,One-Time / Occasional Shoppers
C47022,1,3,500.97,500.97,166.99,8.0,1,0,0,0,1,0,2024-04-07,2024-04-07,0,1.0,0.0,0.0,0.0,1.0,3.0,2.6666666657777776,500.97,0,One-Time / Occasional Shoppers
C47086,1,4,609.16,609.16,152.29,6.0,1,1,0,1,0,0,2023-08-09,2023-08-09,0,1.0,1.0,0.0,1.0,0.0,4.0,1.499999999625,609.16,0,One-Time / Occasional Shoppers
C47283,1,1,263.96,263.96,263.96,2.0,1,1,0,0,1,0,2024-05-13,2024-05-13,0,1.0,1.0,0.0,0.0,1.0,1.0,1.9999999979999998,263.96,0,One-Time / Occasional Shoppers
C47284,1,3,893.01,893.01,297.67,6.0,1,0,0,0,0,1,2024-09-21,2024-09-21,0,1.0,0.0,0.0,0.0,0.0,3.0,1.9999999993333333,893.01,0,One-Time / Occasional Shoppers
C47307,1,2,1202.86,1202.86,601.43,5.0,1,1,0,0,0,0,2023-11-02,2023-11-02,0,1.0,1.0,0.0,0.0,0.0,2.0,2.49999999875,1202.86,0,One-Time / Occasional Shoppers
C47365,1,2,82.0,82.0,41.0,7.0,1,0,1,0,0,0,2025-05-03,2025-05-03,0,1.0,0.0,1.0,0.0,0.0,2.0,3.49999999825,82.0,0,One-Time / Occasional Shoppers
C47486,1,1,320.92,320.92,320.92,5.0,1,1,0,0,1,0,2024-12-04,2024-12-04,0,1.0,1.0,0.0,0.0,1.0,1.0,4.999999995,320.92,0,One-Time / Occasional Shoppers
C47761,1,4,1165.4,1165.4,291.35,6.0,1,1,0,1,0,0,2023-03-19,2023-03-19,0,1.0,1.0,0.0,1.0,0.0,4.0,1.499999999625,1165.4,0,One-Time / Occasional Shoppers
C47778,1,5,3334.0,3334.0,666.8,7.0,1,1,1,0,0,0,2023-10-30,2023-10-30,0,1.0,1.0,1.0,0.0,0.0,5.0,1.3999999997199999,3334.0,0,One-Time / Occasional Shoppers
C47823,1,2,956.72,956.72,478.36,3.0,1,0,0,0,0,1,2024-12-03,2024-12-03,0,1.0,0.0,0.0,0.0,0.0,2.0,1.49999999925,956.72,0,One-Time / Occasional Shoppers
C48120,1,1,280.25,280.25,280.25,5.0,1,1,0,0,0,0,2025-03-27,2025-03-27,0,1.0,1.0,0.0,0.0,0.0,1.0,4.999999995,280.25,0,One-Time / Occasional Shoppers
C48176,1,4,1736.92,1736.92,434.23,8.0,1,1,0,0,0,1,2024-11-18,2024-11-18,0,1.0,1.0,0.0,0.0,0.0,4.0,1.9999999995,1736.92,0,One-Time / Occasional Shoppers
C48207,1,2,833.62,833.62,416.81,2.0,1,0,0,0,1,0,2024-04-07,2024-04-07,0,1.0,0.0,0.0,0.0,1.0,2.0,0.9999999995,833.62,0,One-Time / Occasional Shoppers
C48453,1,5,3194.0,3194.0,638.8,10.0,1,1,0,1,0,0,2024-06-19,2024-06-19,0,1.0,1.0,0.0,1.0,0.0,5.0,1.9999999996,3194.0,0,One-Time / Occasional Shoppers
C48510,1,2,1042.8,1042.8,521.4,7.0,1,1,1,0,0,0,2025-04-16,2025-04-16,0,1.0,1.0,1.0,0.0,0.0,2.0,3.49999999825,1042.8,0,One-Time / Occasional Shoppers
C48531,1,1,30.54,30.54,30.54,1.0,1,0,0,0,1,0,2024-12-07,2024-12-07,0,1.0,0.0,0.0,0.0,1.0,1.0,0.9999999989999999,30.54,0,One-Time / Occasional Shoppers
C48577,1,4,1640.84,1640.84,410.21,5.0,1,1,0,0,0,0,2024-07-29,2024-07-29,0,1.0,1.0,0.0,0.0,0.0,4.0,1.2499999996875,1640.84,0,One-Time / Occasional Shoppers
C48601,1,1,414.47,414.47,414.47,3.0,1,1,0,0,1,0,2023-05-27,2023-05-27,0,1.0,1.0,0.0,0.0,1.0,1.0,2.9999999969999998,414.47,0,One-Time / Occasional Shoppers
C48646,1,5,1159.1,1159.1,231.82,6.0,1,1,1,0,0,0,2024-06-14,2024-06-14,0,1.0,1.0,1.0,0.0,0.0,5.0,1.19999999976,1159.1,0,One-Time / Occasional Shoppers
C48649,1,3,204.36,204.36,68.12,3.0,1,1,0,1,0,0,2024-07-24,2024-07-24,0,1.0,1.0,0.0,1.0,0.0,3.0,0.9999999996666666,204.36,0,One-Time / Occasional Shoppers
C48713,1,5,159.8,159.8,31.96,5.0,1,1,0,0,1,0,2024-03-10,2024-03-10,0,1.0,1.0,0.0,0.0,1.0,5.0,0.9999999998,159.8,0,One-Time / Occasional Shoppers
C48790,1,5,107.7,107.7,21.54,10.0,1,0,0,0,1,0,2024-07-22,2024-07-22,0,1.0,0.0,0.0,0.0,1.0,5.0,1.9999999996,107.7,0,One-Time / Occasional Shoppers
C48846,1,2,904.1,904.1,452.05,3.0,1,1,0,0,1,0,2025-05-31,2025-05-31,0,1.0,1.0,0.0,0.0,1.0,2.0,1.49999999925,904.1,0,One-Time / Occasional Shoppers
C48939,1,5,2147.25,2147.25,429.45,5.0,1,1,0,1,0,0,2023-07-05,2023-07-05,0,1.0,1.0,0.0,1.0,0.0,5.0,0.9999999998,2147.25,0,One-Time / Occasional Shoppers
C48942,1,4,2654.68,2654.68,663.67,7.0,1,1,0,0,0,0,2023-11-25,2023-11-25,0,1.0,1.0,0.0,0.0,0.0,4.0,1.7499999995625,2654.68,0,One-Time / Occasional Shoppers
C48946,1,5,309.85,309.85,61.97,6.0,1,1,1,0,0,0,2025-05-02,2025-05-02,0,1.0,1.0,1.0,0.0,0.0,5.0,1.19999999976,309.85,0,One-Time / Occasional Shoppers
C48965,1,1,299.35,299.35,299.35,5.0,1,1,0,1,0,0,2023-10-31,2023-10-31,0,1.0,1.0,0.0,1.0,0.0,1.0,4.999999995,299.35,0,One-Time / Occasional Shoppers
C49009,1,5,537.4,537.4,107.48,9.0,1,1,0,1,0,0,2023-01-25,2023-01-25,0,1.0,1.0,0.0,1.0,0.0,5.0,1.79999999964,537.4,0,One-Time / Occasional Shoppers
C49111,1,3,1510.17,1510.17,503.39,5.0,1,0,0,0,0,0,2025-02-27,2025-02-27,0,1.0,0.0,0.0,0.0,0.0,3.0,1.6666666661111111,1510.17,0,One-Time / Occasional Shoppers
C49137,1,2,598.46,598.46,299.23,2.0,1,1,0,1,0,0,2025-06-28,2025-06-28,0,1.0,1.0,0.0,1.0,0.0,2.0,0.9999999995,598.46,0,One-Time / Occasional Shoppers
C49187,1,1,535.5,535.5,535.5,5.0,1,1,0,1,0,0,2023-03-08,2023-03-08,0,1.0,1.0,0.0,1.0,0.0,1.0,4.999999995,535.5,0,One-Time / Occasional Shoppers
C49198,1,3,1940.37,1940.37,646.79,5.0,1,1,0,1,0,0,2023-08-17,2023-08-17,0,1.0,1.0,0.0,1.0,0.0,3.0,1.6666666661111111,1940.37,0,One-Time / Occasional Shoppers
C49282,1,5,253.7,253.7,50.74,7.0,1,1,0,1,0,0,2023-06-15,2023-06-15,0,1.0,1.0,0.0,1.0,0.0,5.0,1.3999999997199999,253.7,0,One-Time / Occasional Shoppers
C49491,1,5,114.7,114.7,22.94,10.0,1,0,0,0,0,0,2023-04-12,2023-04-12,0,1.0,0.0,0.0,0.0,0.0,5.0,1.9999999996,114.7,0,One-Time / Occasional Shoppers
C49517,1,1,594.96,594.96,594.96,6.0,1,0,0,0,1,0,2025-01-04,2025-01-04,0,1.0,0.0,0.0,0.0,1.0,1.0,5.9999999939999995,594.96,0,One-Time / Occasional Shoppers
C49605,1,2,457.82,457.82,228.91,4.0,1,1,0,0,0,1,2024-05-10,2024-05-10,0,1.0,1.0,0.0,0.0,0.0,2.0,1.999999999,457.82,0,One-Time / Occasional Shoppers
C49710,1,4,1637.12,1637.12,409.28,8.0,1,0,0,0,0,0,2024-01-13,2024-01-13,0,1.0,0.0,0.0,0.0,0.0,4.0,1.9999999995,1637.12,0,One-Time / Occasional Shoppers
C49720,1,3,391.83,391.83,130.61,4.0,1,1,0,1,0,0,2025-06-25,2025-06-25,0,1.0,1.0,0.0,1.0,0.0,3.0,1.3333333328888888,391.83,0,One-Time / Occasional Shoppers
C49726,1,1,17.98,17.98,17.98,6.0,1,1,0,1,0,0,2023-11-14,2023-11-14,0,1.0,1.0,0.0,1.0,0.0,1.0,5.9999999939999995,17.98,0,One-Time / Occasional Shoppers
